StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q4,Q5,Q5_5_TEXT,Q6,Q6_7_TEXT,Q7,Q7_4_TEXT,Q8,Q9,Q9_4_TEXT,Q10,Q11,Q11_7_TEXT,Q12,Q13,Q14,Q15,Q15_7_TEXT,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q43_6_TEXT,Q44,Q45,Q46,Q47,Q48,Q49,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q57,Q58,Q59,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73
2018-11-14 16:08:04,2018-11-14 16:25:16,IP Address,64.85.207.147,100,1031,True,2018-11-14 16:25:16,R_3JdPgNqU8jg4GBx,,,,,38.9347991943359,-92.363899230957,anonymous,EN,Yes,9,9,Behavior analysis,,Behavior analyst,,Clinic,,Missouri,Agency,,Individual fieldwork,"Institution based course work,Internet based continuing education,Conferences or workshops,Individual mentoring",,0,,,Administrative assistance,,Usually (61-80%),1-3 candidates,Usually (61-80%),Usually (61-80%),No,,,0 hours,12+ clients/consumers,Sometimes (41-60%),Employer,Yes,10% of patient's direct services,Almost never (0-20%),1-3 candidates,Almost never (0-20%),1-5 hours a week,Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Sometimes (41-60%),Rarely (21-40%),Almost always (81-100%),Sometimes (41-60%),"Graduate course work material,Mentorship,Published supervision curriculum",,Almost always (81-100%),Almost always (81-100%),Sometimes (41-60%),Usually (61-80%),Rarely (21-40%),Almost always (81-100%),Sometimes (41-60%),Usually (61-80%),Usually (61-80%),Rarely (21-40%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Sometimes (41-60%),Sometimes (41-60%),Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Yes,Sometimes (41-60%),Almost always (81-100%)
2018-11-14 16:27:43,2018-11-14 16:36:26,IP Address,90.201.135.251,100,522,True,2018-11-14 16:36:28,R_2E6mdbNc6jZiGuJ,,,,,54.5832977294922,-5.93330383300781,anonymous,EN,Yes,9,6,Psychology,,Behavior analyst,,University or college,,,Individual private practice,,Group and Individual fieldwork,Conferences or workshops,,5,5,0,Training on supervision practices,,Almost always (81-100%),4-7 candidates,Almost always (81-100%),Almost always (81-100%),Yes,Almost always (81-100%),Almost always (81-100%),0 hours,1-3 clients/consumers,Almost always (81-100%),Self,Yes,5% of patient's direct services,Almost never (0-20%),4-7 candidates,Almost never (0-20%),1-5 hours a week,Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),"Online CEU training,Published supervision curriculum",,Sometimes (41-60%),Sometimes (41-60%),Almost always (81-100%),Usually (61-80%),Almost never (0-20%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost never (0-20%),Usually (61-80%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Sometimes (41-60%),Sometimes (41-60%),Almost never (0-20%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Yes,Almost always (81-100%),Sometimes (41-60%)
2018-11-14 16:10:23,2018-11-14 16:46:51,IP Address,68.3.52.231,100,2188,True,2018-11-14 16:46:52,R_1KwedDBA4oKkTbC,,,,,33.4367065429687,-111.773101806641,anonymous,EN,Yes,8,5,Counseling,,Behavior analyst,,Home-based,,Arizona,Agency,,Group and Individual fieldwork,"Internet based continuing education,Conferences or workshops,Individual mentoring",,2,2,0,"Administrative assistance,Training on supervision practices,Performance feedback from another BCBA Supervisor",,Sometimes (41-60%),1-3 candidates,Usually (61-80%),Almost never (0-20%),Yes,Usually (61-80%),Almost always (81-100%),1-5 hours a week,7-11 clients/consumer,Usually (61-80%),Employer,Yes,10% of patient's direct services,Rarely (21-40%),1-3 candidates,Almost always (81-100%),1-5 hours a week,Usually (61-80%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),"Live CEU events,Online CEU training",,Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),No,,Almost always (81-100%)
2018-11-14 16:43:10,2018-11-14 16:50:17,IP Address,99.89.110.182,100,426,True,2018-11-14 16:50:18,R_1OqXgOJS0NsJRVH,,,,,41.5825042724609,-87.8050003051758,anonymous,EN,Yes,1,1,Education,,Other,,Other,,Illinois,Other,At my district a candidate asked for me to supervise them ,Individual fieldwork,Internet based continuing education,,1,0,0,"Performance feedback from another BCBA Supervisor,Supervision Curriculum",,Usually (61-80%),1-3 candidates,Usually (61-80%),Almost always (81-100%),No,,,1-5 hours a week,12+ clients/consumers,Usually (61-80%),Employer,No,I do not supervise RBTs.,Usually (61-80%),1-3 candidates,Usually (61-80%),1-5 hours a week,Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),"Graduate course work material,Mentorship,Published supervision curriculum",,Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost never (0-20%),Almost never (0-20%),Rarely (21-40%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),No,,Almost always (81-100%)
2018-11-14 16:39:46,2018-11-14 16:52:05,IP Address,72.141.137.113,100,738,True,2018-11-14 16:52:05,R_1Nqv8bNAW0itK34,,,,,43.4714965820313,-80.5454025268555,anonymous,EN,Yes,1,1,Behavior analysis,,Behavior analyst,,Clinic,,Outside US,Agency,,Group and Individual fieldwork,"Institution based course work,Internet based continuing education,Conferences or workshops,Individual mentoring",,0,,,Training on supervision practices,,Usually (61-80%),1-3 candidates,Usually (61-80%),Almost never (0-20%),No,,,1-5 hours a week,12+ clients/consumers,Almost always (81-100%),Employer,No,I do not supervise RBTs.,Almost never (0-20%),1-3 candidates,Usually (61-80%),1-5 hours a week,Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),"Graduate course work material,Online CEU training,Published supervision curriculum",,Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Rarely (21-40%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Rarely (21-40%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost never (0-20%),Almost never (0-20%),Almost never (0-20%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Sometimes (41-60%),No,,Sometimes (41-60%)
2018-11-14 16:41:32,2018-11-14 16:55:56,IP Address,107.77.169.3,100,863,True,2018-11-14 16:55:57,R_bQNmJPiLo5gC4vv,,,,,29.4228973388672,-98.5260009765625,anonymous,EN,Yes,6,5,Other,,Behavior analyst,,Clinic,,Colorado,"Agency,Individual private practice,Other",School districts ,Individual fieldwork,"Institution based course work,Internet based continuing education",,3,3,0,"Protected office planning time,Other",Regularly established meeting times,Usually (61-80%),1-3 candidates,Almost always (81-100%),Almost always (81-100%),Yes,Usually (61-80%),Almost always (81-100%),6-10 hours a week,12+ clients/consumers,Usually (61-80%),Self,Yes,10% of patient's direct services,Sometimes (41-60%),4-7 candidates,Almost always (81-100%),11-15 hours a week,Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),"Graduate course work material,Mentorship,Live CEU events,Online CEU training,Published supervision curriculum",,Usually (61-80%),Usually (61-80%),Sometimes (41-60%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Sometimes (41-60%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost never (0-20%),Almost never (0-20%),Rarely (21-40%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Yes,Almost always (81-100%),Almost always (81-100%)
2018-11-14 16:52:08,2018-11-14 17:01:19,IP Address,121.45.106.70,100,551,True,2018-11-14 17:01:20,R_3IZcGiGZW0bCMZg,,,,,-34.9286956787109,138.598602294922,anonymous,EN,Yes,1,1,Behavior analysis,,Behavior analyst,,Home-based,,Outside US,Individual private practice,,Group and Individual fieldwork,Internet based continuing education,,0,0,0,Other,None of these,Usually (61-80%),1-3 candidates,Rarely (21-40%),Usually (61-80%),No,,,0 hours,12+ clients/consumers,Rarely (21-40%),Self,No,I do not supervise RBTs.,Almost never (0-20%),1-3 candidates,Almost never (0-20%),1-5 hours a week,Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost never (0-20%),Almost always (81-100%),Almost never (0-20%),"Graduate course work material,Mentorship,Online CEU training",,Almost always (81-100%),Almost always (81-100%),Almost never (0-20%),Almost always (81-100%),Almost never (0-20%),Almost always (81-100%),Almost never (0-20%),Almost always (81-100%),Sometimes (41-60%),Almost never (0-20%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost never (0-20%),Almost never (0-20%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),No,,Almost always (81-100%)
2018-11-14 16:56:48,2018-11-14 17:05:58,IP Address,172.56.2.133,100,549,True,2018-11-14 17:05:58,R_2c1umIcPQCxiNGf,,,,,39.3446044921875,-76.6793975830078,anonymous,EN,Yes,1,1,Education,,Behavior analyst,,Clinic,,Virginia,"Agency,Individual private practice",,Group and Individual fieldwork,"Institution based course work,Internet based continuing education,Conferences or workshops,Individual mentoring",,0,0,0,"Administrative assistance,Training on supervision practices",,Usually (61-80%),1-3 candidates,Usually (61-80%),Rarely (21-40%),No,,,0 hours,12+ clients/consumers,Usually (61-80%),Employer,Yes,10% of patient's direct services,Sometimes (41-60%),1-3 candidates,Almost never (0-20%),6-10 hours a week,Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Sometimes (41-60%),Almost always (81-100%),Rarely (21-40%),Almost always (81-100%),Usually (61-80%),"Mentorship,Published supervision curriculum",,Sometimes (41-60%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost never (0-20%),Sometimes (41-60%),Almost never (0-20%),Almost never (0-20%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Rarely (21-40%),Sometimes (41-60%),Sometimes (41-60%),Almost always (81-100%),Sometimes (41-60%),Sometimes (41-60%),Usually (61-80%),Rarely (21-40%),Usually (61-80%),Sometimes (41-60%),Sometimes (41-60%),No,,Almost always (81-100%)
2018-11-14 17:02:22,2018-11-14 17:11:18,IP Address,67.187.135.4,100,536,True,2018-11-14 17:11:18,R_2s1Mh4sDxd6v12L,,,,,38.6952056884766,-121.307495117188,anonymous,EN,Yes,10,6,Counseling,,Behavior analyst,,Home-based,,California,Agency,,Individual fieldwork,"Internet based continuing education,Conferences or workshops,Individual mentoring,Other",Participation in development of BCBA supervisee tasks from the task list,10,10,1,"Performance feedback from another BCBA Supervisor,Supervision Curriculum",,Sometimes (41-60%),4-7 candidates,Sometimes (41-60%),Almost never (0-20%),No,,,6-10 hours a week,12+ clients/consumers,Sometimes (41-60%),Employer,Yes,5% of patient's direct services,Rarely (21-40%),4-7 candidates,Almost never (0-20%),6-10 hours a week,Usually (61-80%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Sometimes (41-60%),Usually (61-80%),Almost never (0-20%),Usually (61-80%),Usually (61-80%),"Mentorship,Live CEU events,Online CEU training",,Sometimes (41-60%),Almost always (81-100%),Almost never (0-20%),Almost always (81-100%),Almost never (0-20%),Usually (61-80%),Usually (61-80%),Almost always (81-100%),Sometimes (41-60%),Almost never (0-20%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Usually (61-80%),Rarely (21-40%),Almost never (0-20%),Almost never (0-20%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Usually (61-80%),Yes,Sometimes (41-60%),Usually (61-80%)
2018-11-14 17:11:26,2018-11-14 17:11:45,IP Address,72.9.15.19,100,18,True,2018-11-14 17:11:45,R_Qmj35X8jqCwiXMB,,,,,38.2494964599609,-76.4529037475586,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-14 17:00:02,2018-11-14 17:14:01,IP Address,69.213.234.89,100,839,True,2018-11-14 17:14:01,R_1Fn8luxUuQM4MAW,,,,,28.5289001464844,-81.4786987304688,anonymous,EN,Yes,5,2,Psychology,,Behavior analyst,,Clinic,,Florida,Individual private practice,,Individual fieldwork,"Internet based continuing education,Conferences or workshops",,0,,,"Protected office planning time,Training on supervision practices,Supervision Curriculum",,Almost always (81-100%),1-3 candidates,Usually (61-80%),Usually (61-80%),No,,,1-5 hours a week,4-7 clients/consumers,Sometimes (41-60%),Self,No,I do not supervise RBTs.,Sometimes (41-60%),1-3 candidates,Sometimes (41-60%),1-5 hours a week,Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),"Online CEU training,Published supervision curriculum",,Usually (61-80%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Almost never (0-20%),Almost never (0-20%),Sometimes (41-60%),Almost always (81-100%),Usually (61-80%),Sometimes (41-60%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Yes,Sometimes (41-60%),Sometimes (41-60%)
2018-11-14 17:01:30,2018-11-14 17:20:03,IP Address,71.234.47.131,100,1113,True,2018-11-14 17:20:04,R_2410iFNStoIZhz6,,,,,41.6347045898438,-70.9372024536133,anonymous,EN,Yes,2,1,Psychology,,Behavior analyst,,Clinic,,Massachusetts,Agency,,Individual fieldwork,"Internet based continuing education,Individual mentoring",,0,,,"Performance feedback from another BCBA Supervisor,Supervision Curriculum",,Sometimes (41-60%),1-3 candidates,Usually (61-80%),Almost never (0-20%),No,,,1-5 hours a week,7-11 clients/consumer,Usually (61-80%),Employer,Yes,5% of patient's direct services,Sometimes (41-60%),1-3 candidates,Usually (61-80%),1-5 hours a week,Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Rarely (21-40%),Usually (61-80%),Sometimes (41-60%),Usually (61-80%),Almost always (81-100%),"Online CEU training,Published supervision curriculum",,Rarely (21-40%),Almost always (81-100%),Sometimes (41-60%),Usually (61-80%),Rarely (21-40%),Usually (61-80%),Usually (61-80%),Sometimes (41-60%),Rarely (21-40%),Almost never (0-20%),Almost always (81-100%),Almost never (0-20%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost never (0-20%),Almost never (0-20%),Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost never (0-20%),Usually (61-80%),No,,Almost always (81-100%)
2018-11-14 17:28:35,2018-11-14 17:38:25,IP Address,24.151.126.46,100,590,True,2018-11-14 17:38:26,R_2QzJWo2igBi8ZGp,,,,,41.8468017578125,-73.0103988647461,anonymous,EN,Yes,4,3,Education,,Behavior analyst,,Other,,Connecticut,Individual private practice,,Individual fieldwork,"Internet based continuing education,Conferences or workshops",,1,0,0,Performance feedback from another BCBA Supervisor,,Almost always (81-100%),1-3 candidates,Usually (61-80%),Almost never (0-20%),No,,,1-5 hours a week,4-7 clients/consumers,Usually (61-80%),Self,No,I do not supervise RBTs.,Almost never (0-20%),1-3 candidates,Usually (61-80%),1-5 hours a week,Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Sometimes (41-60%),Almost always (81-100%),Usually (61-80%),Published supervision curriculum,,Sometimes (41-60%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost never (0-20%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost never (0-20%),Almost never (0-20%),Sometimes (41-60%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Usually (61-80%),Almost always (81-100%),No,,Almost never (0-20%)
2018-11-14 17:32:06,2018-11-14 17:40:44,IP Address,108.50.168.176,100,518,True,2018-11-14 17:40:45,R_aarB1McoAPqALXX,,,,,40.2458038330078,-74.2768020629883,anonymous,EN,Yes,4,4,Behavior analysis,,Behavior analyst,,Other,,New Jersey,Agency,,Individual fieldwork,"Institution based course work,Individual mentoring",,0,,,"Protected office planning time,Training on supervision practices,Supervision Curriculum",,Sometimes (41-60%),1-3 candidates,Almost always (81-100%),Almost always (81-100%),No,,,6-10 hours a week,4-7 clients/consumers,Sometimes (41-60%),Employer,Yes,20% of patient's direct services,Almost never (0-20%),1-3 candidates,Almost never (0-20%),6-10 hours a week,Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Sometimes (41-60%),"Graduate course work material,Mentorship,Live CEU events,Online CEU training,Published supervision curriculum",,Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Rarely (21-40%),Almost always (81-100%),Almost never (0-20%),Almost always (81-100%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Sometimes (41-60%),Sometimes (41-60%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Yes,Almost always (81-100%),Almost always (81-100%)
2018-11-14 17:50:18,2018-11-14 17:58:42,IP Address,108.20.193.110,100,503,True,2018-11-14 17:58:42,R_qxZCC6oqfifO2Ln,,,,,41.910400390625,-70.6419982910156,anonymous,EN,Yes,2,2,Education,,Behavior analyst,,Home-based,,Massachusetts,Agency,,Individual fieldwork,"Internet based continuing education,Individual mentoring",,0,0,1,Other,None,Usually (61-80%),1-3 candidates,Almost always (81-100%),Almost never (0-20%),No,,,0 hours,12+ clients/consumers,Almost never (0-20%),Employer,Yes,5% of patient's direct services,Almost never (0-20%),1-3 candidates,Rarely (21-40%),1-5 hours a week,Sometimes (41-60%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Sometimes (41-60%),Usually (61-80%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Other,,Usually (61-80%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Sometimes (41-60%),Usually (61-80%),Usually (61-80%),Usually (61-80%),Usually (61-80%),Rarely (21-40%),Rarely (21-40%),Usually (61-80%),Sometimes (41-60%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Almost never (0-20%),Almost never (0-20%),Almost never (0-20%),Sometimes (41-60%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Rarely (21-40%),Sometimes (41-60%),Usually (61-80%),Usually (61-80%),Yes,Rarely (21-40%),Usually (61-80%)
2018-11-14 17:45:22,2018-11-14 18:04:39,IP Address,108.71.225.2,100,1157,True,2018-11-14 18:04:40,R_2rucxHHZ4WmPQnM,,,,,42.7053070068359,-84.418701171875,anonymous,EN,Yes,5,3,Education,,Researcher,,University or college,,Michigan,"University,Individual private practice",,Individual fieldwork,"Conferences or workshops,Individual mentoring",,4,4,0,Monetary compensation,,Almost always (81-100%),1-3 candidates,Almost always (81-100%),Almost always (81-100%),No,,,11-15 hours a week,4-7 clients/consumers,Almost always (81-100%),Self,No,I do not supervise RBTs.,Almost never (0-20%),1-3 candidates,Almost always (81-100%),1-5 hours a week,Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost never (0-20%),Usually (61-80%),Usually (61-80%),"Mentorship,Published supervision curriculum",,Usually (61-80%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Rarely (21-40%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost never (0-20%),Almost never (0-20%),Almost never (0-20%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Rarely (21-40%),Almost always (81-100%),Yes,Almost always (81-100%),Almost always (81-100%)
2018-11-14 18:02:18,2018-11-14 18:10:28,IP Address,73.84.13.210,100,489,True,2018-11-14 18:10:29,R_2tD6fdlBsJhTH1t,,,,,25.0865020751953,-80.4473037719727,anonymous,EN,Yes,4,4,Behavior analysis,,Behavior analyst,,Home-based,,Florida,Individual private practice,,Group and Individual fieldwork,"Institution based course work,Internet based continuing education",,5,5,0,Other,None,Sometimes (41-60%),4-7 candidates,Usually (61-80%),Almost never (0-20%),No,,,1-5 hours a week,12+ clients/consumers,Usually (61-80%),Self,Yes,15% of patient's direct services,Almost never (0-20%),12+ candidates,Rarely (21-40%),6-10 hours a week,Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Sometimes (41-60%),Almost always (81-100%),Usually (61-80%),Published supervision curriculum,,Usually (61-80%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Usually (61-80%),Sometimes (41-60%),Sometimes (41-60%),Usually (61-80%),Usually (61-80%),Usually (61-80%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost never (0-20%),Almost never (0-20%),Almost never (0-20%),Almost always (81-100%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Sometimes (41-60%),No,,Rarely (21-40%)
2018-11-14 17:22:12,2018-11-14 18:11:10,IP Address,24.115.64.173,100,2938,True,2018-11-14 18:11:11,R_21BztQiUOVZJy2N,,,,,41.0276947021484,-74.6407012939453,anonymous,EN,Yes,13,13,Counseling,,Behavior analyst,,Other,,New Jersey,"Agency,Individual private practice",,Individual fieldwork,"Internet based continuing education,Conferences or workshops,Individual mentoring,Other",On-the-job experience and supervision,10,10,0,"Protected office planning time,Training on supervision practices,Other",CE workshops,Almost never (0-20%),1-3 candidates,Usually (61-80%),Rarely (21-40%),No,,,16+ hours a week,12+ clients/consumers,Almost always (81-100%),Employer,No,I do not supervise RBTs.,Sometimes (41-60%),1-3 candidates,Usually (61-80%),11-15 hours a week,Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Sometimes (41-60%),Usually (61-80%),Rarely (21-40%),Almost always (81-100%),Usually (61-80%),"Mentorship,Live CEU events,Online CEU training,Other",On the job experiences,Usually (61-80%),Almost always (81-100%),Rarely (21-40%),Almost always (81-100%),Rarely (21-40%),Almost always (81-100%),Almost never (0-20%),Usually (61-80%),Rarely (21-40%),Sometimes (41-60%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Almost never (0-20%),Rarely (21-40%),Sometimes (41-60%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Sometimes (41-60%),No,,Sometimes (41-60%)
2018-11-14 18:00:46,2018-11-14 18:13:36,IP Address,98.114.36.218,100,769,True,2018-11-14 18:13:37,R_1ClSJamc11sIow2,,,,,39.8253021240234,-75.83740234375,anonymous,EN,Yes,14,12,Education,,Behavior analyst,,Other,,Pennsylvania,Individual private practice,,Individual fieldwork,Internet based continuing education,,15,14,0,"Protected office planning time,Training on supervision practices,Monetary compensation",,Usually (61-80%),1-3 candidates,Almost always (81-100%),Almost never (0-20%),No,,,1-5 hours a week,12+ clients/consumers,Almost always (81-100%),Self,Yes,20% of patient's direct services,Sometimes (41-60%),4-7 candidates,Almost always (81-100%),1-5 hours a week,Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Sometimes (41-60%),Other,Our own curriculum that focuses on the task list.,Almost always (81-100%),Almost always (81-100%),Almost never (0-20%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost never (0-20%),Almost never (0-20%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Rarely (21-40%),Almost never (0-20%),Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Almost never (0-20%),Almost always (81-100%),No,,Rarely (21-40%)
